Product_id,PLU,COMMODITY,VARIETY
2506,99482462079,ORGANIC JUICE BLEND FROM CONCENTRATE   ,
2507,99482462109,WHOLE FOODS MARKET  ITALIAN SODA  APPLE PEAR GINGER   ,
2508,99482462130,365 EVERYDAY VALUE  ORGANIC RICED CAULIFLOWER,
2509,99482462765,ICE CREAM BARS   ,
2510,99482462857,PEPPERMINT ITALIAN GELATO   ,
2511,99482462864,SUPER SEED COOKIES   ,
2512,99482462956,SHELLED EDAMAME   ,
2513,99482462963,BLANCHED SHELLED EDAMAME SOYBEANS   ,
2514,99482463045,WHOLE MILK RICOTTA CHEESE   ,
2515,99482463052,RICOTTA CHEESE   ,
2516,99482463267,ORGANIC CREAMY PEANUT BUTTER SPREAD   ,
2517,99482463274,BUTTER SHORTBREAD   ,
2518,99482463281,365 EVERYDAY VALUE  ORGANIC OATMEAL COOKIES  RAISIN,
2519,99482463328,OVEN ROASTED TURKEY BREAST   ,
2520,99482463342,ICE CREAM   ,
2521,99482463373,CAPE COD TRAIL MIX   ,
2522,99482463380,WHOLE ALMONDS   ,
2523,99482463397,CASHEWS   ,
2524,99482463472,CAGE-FREE LARGE BROWN EGGS   ,
2525,99482463595,ORGANIC NONFAT YOGURT   ,
2526,99482463601,ORGANIC BLUEBERRY YOGURT   ,
2527,99482463625,NONFAT YOGURT   ,
2528,99482463687,RICE CRACKERS   ,
2529,99482463694,BLACK SESAME RICE CRACKERS   ,
2530,99482463700,CARAMEL COATED SORGHUM & NUT CLUSTERS   ,
2531,99482463717,ORGANIC SCUBA SNACKS   ,
2532,99482463731,ORGANIC TOASTED COCONUT CHIPS   ,
2533,99482463748,TOASTED COCONUT CHIPS   ,
2534,99482463779,ORGANIC POPCORN   ,
2535,99482463786,100% JUICE FROM CONCENTRATE,
2536,99482463793,100% JUICE,
2537,99482463816,FRUIT JUICE SWEETENED   ,
2538,99482463854,PITA CHIPS   ,
2539,99482463861,PRETZEL NUGGETS   ,
2540,99482463878,KETTLE ROASTED CANDIED PECANS   ,
2541,99482463885,KETTLE ROASTED CANDIED PECANS   ,
2542,99482463908,TRI-COLOR TORTILLA STRIPS   ,
2543,99482463915,ALL DRESSED POTATO CHIPS   ,
2544,99482464004,TORTILLA CHIPS   ,
2545,99482464011,TORTILLA CHIPS   ,
2546,99482464059,365 EVERYDAY VALUE  POTATO CHIPS  SWEET CHILI GINGER,
2547,99482464066,POTATO CHIPS   ,
2548,99482464080,LENTIL CRISPS   ,
2549,99482464097,STRAWBERRY FILLED PEANUT BUTTER SNACKS   ,
2550,99482464110,REAL DAIRY WHIPPED CREAM   ,
2551,99482464158,WHOLE KERNEL SWEET CORN   ,
2552,99482464257,WATERMELON ITALIAN SPARKLING MINERAL WATER   ,
2553,99482464264,BARBECUE PEANUTS   ,
2554,99482464271,DILL PICKLE ALMONDS   ,
2555,99482464288,SUNDAE FUNDAY   ,
2556,99482464295,CHUNK WHITE ALBACORE TUNA IN WATER   ,
2557,99482464301,ORGANIC THICK & CHUNKY SALSA   ,
2558,99482464332,PRETZEL TWISTS   ,
2559,99482464936,NUTRIENT ENHANCED WATER BEVERAGE   ,
2560,99482464943,NUTRIENT ENHANCED WATER BEVERAGES   ,
2561,99482464967,ALKALINE WATER   ,
2562,99482464974,ALKALINE WATER   ,
2563,99482464981,ORGANIC SPARKLING APPLE CIDER VINEGAR TONIC   ,
2564,99482464998,SPARKLING APPLE CIDER VINEGAR TONIC   ,
2565,99482465001,ORGANIC SPARKLING APPLE CIDER VINEGAR TONIC   ,
2566,99482465018,ORGANIC SPARKLING APPLE CIDER VINEGAR TONIC   ,
2567,99482465032,ORGANIC EGG WHITES   ,
2568,99482465049,HARD COOKED MEDIUM EGGS   ,
2569,99482465070,PECANS HALVES & PIECES   ,
2570,99482465087,CANDIED WALNUTS   ,
2571,99482465100,TRAIL MIX   ,
2572,99482465117,PUMPKIN GOAT CHEESE   ,
2573,99482465155,FRUIT SNACKS   ,
2574,99482465162,FRUIT SNACKS   ,
2575,99482465247,BREAKFAST SAUSAGE   ,
2576,99482465278,BREAKFAST SAUSAGE   ,
2577,99482465285,PANETTONE   ,
2578,99482465315,GRANOLA   ,
2579,99482465353,ORGANIC ITALIAN SODA   ,
2580,99482465360,APPLE SAUCE   ,
2581,99482465377,POPCORN   ,
2582,99482465407,PUMPKIN SPICE BITES   ,
2583,99482465438,CRISPY ONIONS SALTED PIECES   ,
2584,99482465469,100% JUICE,
2585,99482465476,PURE SPARKLING WATER   ,
2586,99482465483,SPARKLING WATER   ,
2587,99482465490,SPARKLING WATER   ,
2588,99482465506,SPARKLING WATER   ,
2589,99482465513,SPARKLING WATER   ,
2590,99482465520,PURE SPARKLING WATER   ,
2591,99482465537,SPARKLING WATER   ,
2592,99482465544,SPARKLING WATER   ,
2593,99482465568,SPARKLING WATER   ,
2594,99482465575,PEPPERMINT BARK   ,
2595,99482465582,GINGERBREAD BARK   ,
2596,99482465773,ALMOND BUTTER   ,
2597,99482465797,ITALIAN GELATO   ,
2598,99482466190,CHOCOLATE BROWNIES   ,
2599,99482466206,CINNAMON ROLLS   ,
2600,99482466213,TWO-BITE CHOCOLATE CHIP COOKIES   ,
2601,99482466220,COCONUT MACAROONS   ,
2602,99482466268,SCONES   ,
2603,99482466282,BROWNIES   ,
2604,99482466299,COOKIES   ,
2605,99482466336,ORGANIC CRUNCHY CINNAMON SQUARES   ,
2606,99482466343,PEANUT BUTTER & COCOA BALLS   ,
2607,99482466367,PITTED KALAMATA OLIVES   ,
2608,99482466374,COCONUT WHIPPED TOPPING   ,
2609,99482466398,BERRY BLEND   ,
2610,99482466404,PINEAPPLE CHUNKS   ,
2611,99482466435,THOUSAND ISLAND DRESSING   ,
2612,99482466879,VEGETABLE MEDLEY SOUP   ,
2613,99482466893,LENTIL SOUP   ,
2614,99482466916,MINESTRONE WITH FARRO SOUP   ,
2615,99482466923,CHOWDER   ,
2616,99482467081,ALMONDMILK BEVERAGE   ,
2617,99482468071,PIZZA CRUST   ,
2618,99482468262,BROWNIE MIX   ,
2619,99482468279,CORNBREAD & MUFFIN MIX   ,
2620,99482468309,CLASSIC CHOCOLATE CAKE MIX   ,
2621,99482468767,BRIOCHE ROLLS   ,
2622,99482468774,CLASSIC CREPES   ,
2623,99482468781,CHOCOLATE CREPES   ,
2624,99482468798,STRAWBERRY CREPES FRENCH RECIPE   ,
2625,99482468873,CROISSANTS FRENCH RECIPE   ,
2626,99482469344,SALAD KIT   ,
2627,99482469351,CHOPPED SALAD KIT   ,
2628,99482469368,GRANOLA   ,
2629,99482469375,ORGANIC SPICY KOREAN GOCHUJANG MUSTARD   ,
2630,99482469429,KOREAN STYLE GOCHUJANG BARBECUE SAUCE   ,
2631,99482469436,GOCHUJANG KETCHUP   ,
2632,99482469443,GOCHUJANG SAUCE & MARINADE   ,
2633,99482469450,KOREAN STYLE GOCHUJANG HOT SAUCE   ,
2634,99482469467,HERBES DE PROVENCE   ,
2635,99482469474,DRESSING   ,
2636,99482469498,THOUSAND ISLAND DRESSING   ,
2637,99482469504,VINAIGRETTE   ,
2638,99482469528,FAT FREE BALSAMIC VINAIGRETTE   ,
2639,99482469566,DRESSING   ,
2640,99482469573,ORGANIC CAESAR DRESSING   ,
2641,99482469580,ORGANIC VINAIGRETTE   ,
2642,99482469641,ALMOND MILK FROZEN DESSERT   ,
2643,99482469702,GOCHUJANG POTATO CHIPS   ,
2644,99482470463,MARSHMALLOW BEARS   ,
2645,99482470647,UNCURED GRASS-FED BEEF HOT DOGS   ,
2646,99482470654,UNCURED TURKEY HOT DOGS   ,
2647,99482470685,ALBACORE WILD TUNA IN WATER   ,
2648,99482470692,WILD TUNA IN EXTRA VIRGIN OLIVE OIL   ,
2649,99482470852,ITALIAN GELATO   ,
2650,99482470869,ITALIAN GELATO   ,
2651,99482471064,CHOCOLATE SPRINKLES   ,
2652,99482471088,NONPAREILS SPRINKLES   ,
2653,99482471408,MINI MARSHMALLOWS   ,
2654,99482471552,ORGANIC INSTANT PUDDING   ,
2655,99482472030,RAW APPLE CIDER VINEGAR   ,
2656,99482692261,ORGANIC REFRIED BLACK BEANS   ,
2657,99482757076,MILK CHOCOLATE MARSHMALLOW SQUARES   ,
2658,99482770211,UNCURED APPLE SMOKED BACON   ,
2659,99482772710,GARBANZO BEANS   ,
2660,99482800031,WHOLE FOODS MARKET  ARTICHOKE SPINACH DIP   ,
2661,99482800048,WHOLE FOODS MARKET  ARTICHOKE SPINACH DIP   ,
2662,99482800284,WHOLE FOODS MARKET  BLUE CHEESE DIP   ,
2663,99482800291,WHOLE FOODS MARKET  CHILI CON QUESO   ,
2664,99482800307,WHOLE FOODS MARKET  CHILI CON QUESO   ,
2665,99482801076,MATZO BALL & CHICKEN SOUP   ,
2666,99482801526,BROCCOLI & CHEESE SOUP   ,
2667,99482801533,CHICKEN TORTILLA SOUP   ,
2668,99482801540,ROASTED CORN POBLANO CHOWDER   ,
2669,99482801649,BUTTERNUT SQUASH BISQUE   ,
2670,99482801656,WHOLE FOODS MARKET  TOMATO BASIL   ,
2671,99482801663,VEGETABLE CHILI   ,
2672,99482801687,WHOLE FOODS MARKET  CHICKEN NOODLE SOUP   ,
2673,99482802349,SMOKED GOUDA SPREAD   ,
2674,99482802356,APRICOT GOAT CHEESE SPREAD   ,
2675,99482802363,HERB GOAT CHEESE SPREAD   ,
2676,99482802370,GREEK FETA SPREAD   ,
2677,99482803384,FRENCH ONION DIP   ,
2678,99482803698,TOMATO BASIL SOUP   ,
2679,99482803704,BROCCOLI & CHEESE SOUP   ,
2680,99482804169,WHOLE FOODS MARKET  VEGETABLE CHILI   ,
2681,99482806095,WHOLE FOODS MARKET  SPINACH KALE DIP   ,
2682,99482806286,WHOLE FOODS MARKET  CAULIFLOWER & CHEESE SOUP   ,
2683,99482806293,CHICKEN WITH RICE SOUP   ,
2684,99482806590,CHICKEN WITH RICE SOUP   ,
